,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1295,1296,20,RL,70.0,8400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1298987149230735,TA,TA,CBlock,TA,TA,Av,BLQ,6.92461239604856,Unf,6.0,1052,GasA,Gd,Y,SBrkr,5.695133842189638,0.0,5.695133842189638,1,0,1,1,3,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1,141.16727830375265,TA,TA,Y,4.7264697479854325,0.0,None,GdWo,None,11,2006,WD,Normal,33.03898259309438
1296,1297,20,RL,80.0,8700.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.003946305945459,TA,Gd,CBlock,TA,TA,Mn,ALQ,6.655440350367647,Unf,18.547236990991408,1120,GasA,Gd,Y,SBrkr,5.7953180454133255,0.0,5.7953180454133255,1,0,2,0,3,1,TA,6,Typ,0,None,Attchd,1963.0,RFn,2,234.99174222724585,TA,TA,Y,4.326082637343479,3.178630384633549,None,MnPrv,None,12,2008,WD,Normal,33.720177044942155
1297,1298,180,RM,35.0,3675.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.418840607796598,TA,TA,PConc,Gd,TA,Gd,GLQ,6.306275286948016,Unf,0.0,547,GasA,Gd,Y,SBrkr,5.72201110515261,0.0,5.72201110515261,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,2005.0,Fin,2,234.99174222724585,TA,TA,Y,0.0,4.017844621560724,None,None,None,6,2006,New,Partial,33.10367550849373
1298,1299,60,RL,107.5,17673.5,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,6.020112740696528,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.485281148175195,Unf,21.587033144922902,2052,GasA,Ex,Y,SBrkr,6.81346636296638,5.551762784453681,7.240013313571747,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2,384.3826201320774,TA,TA,Y,4.397735754811936,5.5318970075047895,Gd,None,None,1,2008,New,Partial,33.914431609758836
1299,1300,20,RL,75.0,7500.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.831882477283517,Rec,0.0,1246,GasA,Ex,Y,SBrkr,5.941273027680649,0.0,5.941273027680649,1,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1959.0,RFn,1,148.21468618786557,TA,TA,Y,4.409912104378855,0.0,None,GdPrv,None,5,2010,WD,Normal,33.680689360129215
1300,1301,60,RL,70.04995836802665,10762.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,5.84354441703136,Gd,TA,PConc,Gd,TA,No,GLQ,6.543911845564792,Unf,16.852299546352718,978,GasA,Ex,Y,SBrkr,5.630429376903214,5.592225991698098,6.6731467956597985,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2,221.63627561300657,TA,TA,Y,0.0,0.0,None,None,None,5,2009,WD,Normal,36.06030024221438
1301,1302,70,RL,70.04995836802665,7500.0,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.306275286948016,Unf,14.966629547095765,771,GasA,Fa,Y,SBrkr,5.23840104115984,5.2174050233456475,6.217097086275505,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,109.23724729682178,TA,TA,P,0.0,0.0,None,None,None,11,2009,WD,Normal,34.55606720641069
1302,1303,60,RL,92.0,10120.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.971261839790462,Gd,TA,PConc,Gd,TA,No,GLQ,6.608000625296087,Unf,20.615528128088304,1165,GasA,Ex,Y,SBrkr,5.889337007851499,6.03100878451909,7.0893813194464474,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,351.41048544657866,TA,TA,Y,4.6362451815211685,4.64918908089282,None,None,None,12,2006,WD,Normal,37.731105845470495
1303,1304,20,RL,73.0,8688.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.43372200355424,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,40.19950248448356,1616,GasA,Ex,Y,SBrkr,6.340307759445401,0.0,6.340307759445401,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,347.87968949412834,TA,TA,Y,4.379006035337722,4.339324203601349,None,None,None,4,2006,WD,Normal,36.25861400743825
1304,1305,160,RM,32.0,3363.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4.770684624465665,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,31.240998703626616,976,GasA,Ex,Y,SBrkr,5.589364785342482,5.201490028533878,6.42868234084899,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2,178.6327718668482,TA,TA,Y,0.0,3.914373360313232,None,None,None,4,2006,WD,Normal,32.6607386020933
1305,1306,20,RL,107.5,13173.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,5.707110264748875,Gd,TA,PConc,Ex,TA,No,GLQ,7.360739903058278,Unf,8.94427190999916,1652,GasA,Ex,Y,SBrkr,6.375327667328413,0.0,6.375327667328413,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,349.9989465740142,TA,TA,Y,4.80627277806976,4.950269259163949,None,None,None,11,2009,WD,Normal,38.502408988490295
1306,1307,120,RL,48.0,6955.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.553876891600541,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,36.98648401781386,1368,GasA,Ex,Y,SBrkr,6.081651421925944,0.0,6.081651421925944,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,215.48232712079192,TA,TA,Y,4.074306380460064,3.7702702807069937,None,None,None,9,2006,New,Partial,35.38527628604581
1307,1308,20,RL,60.0,8072.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,6.616065185132817,Unf,15.620499351813308,990,GasA,Ex,Y,SBrkr,5.609301689613829,0.0,5.609301689613829,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,2000.0,Unf,2,217.79375748991595,TA,TA,Y,0.0,4.429233875014026,None,None,None,5,2009,WD,Normal,33.0172861357528
1308,1309,20,RM,100.0,12000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,4.976733742420574,ALQ,13.114877048604,924,GasA,Ex,Y,SBrkr,5.787596085499441,0.0,5.787596085499441,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,1948.0,Unf,2,236.1299823055523,TA,TA,Y,0.0,3.8005854346971066,None,GdWo,None,5,2008,WD,Normal,33.398014236688624
1309,1310,20,RL,70.04995836802665,7153.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.48863636973214,TA,TA,CBlock,Gd,TA,No,GLQ,7.0909098220799835,Unf,8.831760866327848,1278,GasA,Gd,Y,SBrkr,5.997683844386089,0.0,5.997683844386089,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1991.0,RFn,2,223.935969239466,TA,TA,Y,3.9618183893458307,4.17908652790744,None,GdWo,None,6,2008,WD,Normal,34.61549698287649
1310,1311,20,RL,100.0,17500.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,7.249215057114389,Unf,22.271057451320086,1902,GasA,TA,Y,SBrkr,6.603932538625228,0.0,6.603932538625228,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,250.8386097037435,TA,TA,Y,0.0,5.5318970075047895,None,None,None,5,2010,WD,Normal,38.709799131775426
1311,1312,20,RL,68.0,8814.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,No,GLQ,6.8308742346461795,Unf,18.681541692269406,1274,GasA,Ex,Y,SBrkr,5.974373322378632,0.0,5.974373322378632,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2,228.52254977109882,TA,TA,Y,4.534841289794229,4.905172218974069,None,None,None,1,2007,New,Partial,35.400953327909
1312,1313,60,RL,70.04995836802665,9572.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.820082930352362,Gd,TA,PConc,Ex,TA,No,GLQ,6.180016653652572,Unf,31.160872901765767,1453,GasA,Ex,Y,SBrkr,6.173996850103816,6.069388841785285,7.240013313571747,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,317.953324841243,Gd,Gd,Y,4.830627903543849,0.0,None,None,None,6,2007,WD,Normal,38.00404418224465
1313,1314,60,RL,107.5,14774.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.111987788356544,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,37.322915213043046,1393,GasA,Ex,Y,SBrkr,6.14079923706431,5.857254783327842,7.140055208898846,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,328.3408220439266,TA,TA,Y,4.830627903543849,3.605234197617762,None,None,None,5,2010,WD,Normal,38.672201961398635
1314,1315,20,RL,60.0,8190.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.597145701886651,Unf,14.696938456699069,948,GasA,Ex,Y,SBrkr,5.548838494377116,0.0,5.548838494377116,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,137.82882922183393,TA,TA,Y,0.0,3.8005854346971066,None,None,None,10,2007,WD,Normal,32.13877259422851
1315,1316,60,RL,85.0,11075.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,6.2166061010848646,LwQ,13.2664991614216,952,GasA,TA,Y,SBrkr,5.748514876358642,5.651321867080535,6.779122448540388,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,254.2103871974599,TA,TA,Y,4.572887756182583,0.0,None,None,None,6,2008,WD,Normal,35.522122242302586
1316,1317,20,RL,61.0,10226.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,5.602118820879701,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,40.27406113120453,1622,GasA,Ex,Y,SBrkr,6.353995473430296,0.0,6.353995473430296,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,357.04636964181407,TA,TA,Y,4.252855704049097,3.9672787441416606,None,None,None,1,2009,WD,Normal,37.85721008440171
1317,1318,120,FV,47.0,4230.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,36.76955262170047,1352,GasA,Ex,Y,SBrkr,6.063790285102254,0.0,6.063790285102254,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,212.39337931354513,TA,TA,Y,0.0,5.5318970075047895,None,None,None,4,2007,New,Partial,35.58351000867946
1318,1319,20,RL,70.04995836802665,14781.0,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.187385805840755,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,41.054841371024686,1753,GasA,Ex,Y,SBrkr,6.501763051334345,0.0,6.501763051334345,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,317.2346840517219,TA,TA,Y,4.346464481736446,5.388417806002068,None,None,None,8,2006,WD,Normal,37.37611871673808
1319,1320,20,RL,75.0,10215.0,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.890349128221754,TA,TA,PConc,TA,TA,No,ALQ,6.20050917404269,Unf,19.28730152198591,864,GasA,Ex,Y,SBrkr,5.548838494377116,0.0,5.548838494377116,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1954.0,Unf,1,124.32257449681082,TA,TA,Y,0.0,0.0,None,None,None,2,2007,WD,Normal,31.732788635894444
1320,1321,20,RL,70.0,8400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.247024072160486,Rec,25.059928172283335,1478,GasA,Gd,Y,SBrkr,6.2003843085313814,0.0,6.2003843085313814,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,203.07671325910226,TA,TA,Y,3.9739967575164057,0.0,None,None,None,6,2009,WD,Normal,33.7790051032072
1321,1322,20,RL,70.04995836802665,6627.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,42,Floor,TA,N,SBrkr,5.180040128222703,0.0,5.180040128222703,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1955.0,Unf,1,140.75076136007291,TA,Fa,Y,0.0,0.0,None,None,None,7,2008,WD,Normal,29.33903749251931
1322,1323,60,RL,107.0,10186.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.51471269087253,Unf,8.717797887081348,750,GasA,Ex,Y,SBrkr,5.70727561537067,5.418471787488277,6.622086068495441,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,249.71285341228264,TA,TA,Y,4.472865768735521,3.8869726043533475,None,None,None,6,2010,WD,Normal,34.98225461455444
1323,1324,30,RL,50.0,5330.0,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,5.638354669333745,Unf,11.832159566199232,420,GasA,Gd,Y,SBrkr,5.1583204040947415,0.0,5.1583204040947415,0,0,1,0,2,1,Fa,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,4.220972200083729,0.0,None,None,None,12,2009,WD,Normal,30.048953767893863
1324,1325,20,RL,75.0,9986.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,41.054841371024686,1795,GasA,Ex,Y,SBrkr,6.509027602386529,0.0,6.509027602386529,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,369.31895912446794,TA,TA,Y,0.0,4.135281445879497,None,None,None,2,2007,New,Partial,33.398014236688624
1325,1326,30,RM,40.0,3636.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,28.21347195933177,796,GasA,Fa,N,SBrkr,5.3116355258368175,0.0,5.3116355258368175,0,0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,None,MnPrv,None,1,2008,WD,Normal,27.867030368108022
1326,1327,30,RH,70.0,4270.0,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,6.300785794663244,Unf,0.0,544,GasA,Ex,Y,SBrkr,5.274547894036711,0.0,5.274547894036711,0,0,1,0,3,1,Gd,6,Typ,0,None,None,None,None,0,0.0,None,None,Y,0.0,0.0,None,None,None,5,2007,WD,Normal,29.809227962882467
1327,1328,20,RL,60.0,6600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,6.464588303689961,Unf,13.228756555322953,816,GasA,Ex,Y,SBrkr,5.344690235567577,0.0,5.344690235567577,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,131.10724267394318,TA,TA,Y,0.0,0.0,None,MnPrv,None,10,2008,WD,Normal,32.683560818769635
1328,1329,50,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,6.202535517187923,Unf,31.89043743820395,1510,GasW,Ex,Y,SBrkr,6.308684291059809,5.895446920629982,7.240013313571747,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,233.09244066613738,Fa,TA,Y,0.0,5.5318970075047895,None,MnPrv,Shed,6,2008,WD,Normal,36.90207927923168
1329,1330,60,RL,63.0,9084.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,30.577769702841312,935,GasA,Gd,Y,SBrkr,5.559053361924572,5.100904200484006,6.355943655622531,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,210.84584334235169,TA,TA,Y,0.0,3.531851308659668,None,None,None,6,2006,WD,Normal,34.52088250482438
1330,1331,20,RL,85.0,10000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,6.018593214496234,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,39.84971769034255,1588,GasA,Ex,Y,SBrkr,6.312663280291651,0.0,6.312663280291651,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,344.69638062914345,TA,TA,Y,4.13336488701833,4.042314018196816,None,None,None,12,2007,WD,Normal,36.117489568934715
1331,1332,80,RL,55.0,10780.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.182084906716632,Unf,20.688160865577203,911,GasA,Gd,Y,SBrkr,5.557597540571016,0.0,5.557597540571016,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1976.0,Unf,2,254.2103871974599,TA,TA,Y,0.0,0.0,None,None,None,7,2006,WD,Normal,32.77411402056752
1332,1333,20,RL,67.0,8877.0,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,6.53813982376767,Unf,11.224972160321824,816,GasA,Ex,Y,SBrkr,5.344690235567577,0.0,5.344690235567577,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,141.16727830375265,Fa,Fa,Y,0.0,0.0,None,None,None,5,2009,WD,Normal,31.131946356574485
1333,1334,50,RM,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,28.337254630609507,803,GasA,Ex,Y,SBrkr,5.323274803221182,4.85807034144339,6.072740553421622,0,0,1,1,2,1,Gd,6,Typ,0,None,Detchd,1951.0,Unf,1,144.90601107024509,TA,TA,Y,0.0,4.446406378003795,None,MnPrv,None,7,2006,WD,Normal,32.45191578518274
1334,1335,160,RM,31.5,2368.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,5.746203190540153,TA,TA,CBlock,TA,TA,No,LwQ,6.641182169740591,Unf,0.0,765,GasA,TA,Y,SBrkr,5.259147589855096,4.949232003839765,6.078314437722216,0,0,1,1,3,1,TA,7,Min1,0,None,Attchd,1970.0,Unf,2,202.29685300691082,TA,TA,Y,0.0,3.8005854346971066,None,None,None,5,2009,WD,Normal,32.42832270524634
1335,1336,20,RL,80.0,9650.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,5.8888779583328805,TA,TA,CBlock,Gd,TA,No,ALQ,6.532334292222349,Unf,25.768197453450252,1350,GasA,TA,Y,SBrkr,6.043505996977197,0.0,6.043505996977197,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,274.2753659635616,TA,TA,Y,0.0,2.949118487226842,None,None,None,4,2009,WD,Normal,34.21110130444892
1336,1337,90,RL,87.0,9246.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,6.020112740696528,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,40.69397989875161,1656,GasA,TA,Y,SBrkr,6.379183325375719,0.0,6.379183325375719,0,0,2,0,4,2,TA,8,Typ,0,None,Detchd,1973.0,Unf,2,227.75929098097927,TA,TA,Y,0.0,5.5318970075047895,None,None,None,11,2008,WD,Normal,32.88568838049432
1337,1338,30,RM,107.5,4118.0,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,26.324893162176366,693,Grav,Fa,N,FuseA,5.1307790014944485,0.0,5.1307790014944485,0,0,1,0,2,1,Fa,4,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,3.178630384633549,None,None,None,3,2006,WD,Normal,27.625149365244457
1338,1339,60,RL,95.0,13450.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.55250788703459,Unf,14.696938456699069,916,GasA,Ex,Y,SBrkr,5.507404268455894,5.538566899510733,6.568052163331681,1,0,2,1,3,1,Gd,8,Typ,0,None,BuiltIn,2002.0,RFn,2,222.40332037003733,TA,TA,Y,4.1426942935904725,4.82181324293175,None,None,None,6,2006,WD,Normal,35.306394785791475
1339,1340,20,RL,107.5,9560.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,5.8888779583328805,Unf,22.44994432064365,864,GasA,Ex,Y,SBrkr,5.421612021659069,0.0,5.421612021659069,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1972.0,RFn,1,141.16727830375265,TA,TA,Y,0.0,0.0,None,None,None,6,2006,WD,Normal,32.59182213330856
